"barcode","SampleType","RawCount","logCPM"
"TCGA-BQ-7045","Primary Tumor",339,4.14222562060505
"TCGA-HE-7130","Primary Tumor",3495,6.43458798236318
"TCGA-UZ-A9Q0","Primary Tumor",169,2.57183880294311
"TCGA-BQ-5881","Primary Tumor",974,5.06840609310854
"TCGA-BQ-5888","Solid Tissue Normal",46263,9.49241750372844
"TCGA-5P-A9KE","Primary Tumor",602,3.72051821043363
"TCGA-UZ-A9PV","Primary Tumor",1056,3.90863811671221
"TCGA-BQ-7060","Primary Tumor",1417,4.57939450163787
"TCGA-IA-A40U","Primary Tumor",1518,5.03320387679492
"TCGA-P4-AAVK","Primary Tumor",2005,5.26323333455144
"TCGA-BQ-7053","Primary Tumor",5007,5.98261013613981
"TCGA-5P-A9JV","Primary Tumor",19970,8.38304844038305
"TCGA-KV-A74V","Primary Tumor",679,3.70997861449899
"TCGA-B1-A657","Primary Tumor",735,3.49184791365226
"TCGA-B3-3925","Primary Tumor",1935,4.9985589674021
"TCGA-P4-A5E6","Primary Tumor",686,3.91801206261217
"TCGA-A4-7286","Primary Tumor",479,5.10934580704436
"TCGA-UN-AAZ9","Primary Tumor",2268,5.11716462056933
"TCGA-A4-8310","Primary Tumor",607,3.98923073869716
"TCGA-B1-A656","Primary Tumor",2223,5.60033207947245
"TCGA-BQ-5875","Primary Tumor",2766,5.88425910559396
"TCGA-A4-A4ZT","Primary Tumor",1039,4.69926353082166
"TCGA-BQ-5882","Primary Tumor",5626,6.4688229119374
"TCGA-BQ-5882","Solid Tissue Normal",65295,10.1394376413924
"TCGA-UZ-A9PK","Primary Tumor",730,3.68817405702436
"TCGA-B9-A5W9","Primary Tumor",1455,4.44816083641224
"TCGA-A4-8098","Primary Tumor",1171,4.48969771417388
"TCGA-AL-3466","Primary Tumor",711,4.48609523109538
"TCGA-MH-A560","Primary Tumor",928,5.05003835537715
"TCGA-A4-8518","Primary Tumor",845,4.96125205852382
"TCGA-UZ-A9PJ","Primary Tumor",478,3.09863113601652
"TCGA-Y8-A8RY","Primary Tumor",1632,4.51360458002657
"TCGA-DZ-6133","Solid Tissue Normal",76718,10.4306151861058
"TCGA-DZ-6133","Primary Tumor",2158,4.80220851479782
"TCGA-BQ-7051","Primary Tumor",1674,4.21618550914462
"TCGA-5P-A9JZ","Primary Tumor",1882,4.95068838314223
"TCGA-BQ-5879","Solid Tissue Normal",84679,10.2669620121996
"TCGA-A4-7583","Primary Tumor",1392,4.46781385909852
"TCGA-BQ-5878","Solid Tissue Normal",78623,10.202904564167
"TCGA-IA-A83V","Primary Tumor",863,4.62470567898002
"TCGA-2Z-A9JG","Primary Tumor",1184,4.23541289548171
"TCGA-2Z-A9J5","Primary Tumor",331,3.52533567171412
"TCGA-5P-A9K6","Primary Tumor",2261,5.37284067358396
"TCGA-2Z-A9J7","Primary Tumor",702,3.98840133872648
"TCGA-A4-A57E","Solid Tissue Normal",6855,7.46265021875243
"TCGA-HE-7128","Primary Tumor",2054,5.45373742438151
"TCGA-A4-A772","Primary Tumor",999,3.96322565603015
"TCGA-A4-8311","Primary Tumor",516,3.74522747708113
"TCGA-HE-A5NL","Primary Tumor",696,4.51612068842285
"TCGA-EV-5902","Primary Tumor",1127,3.95076165458697
"TCGA-MH-A561","Primary Tumor",836,4.06794753997607
"TCGA-A4-8630","Primary Tumor",888,4.05039783248462
"TCGA-A4-7287","Primary Tumor",3246,6.07096250325003
"TCGA-BQ-5884","Solid Tissue Normal",77540,10.3501285492994
"TCGA-DZ-6134","Solid Tissue Normal",52047,9.88823251960729
"TCGA-AL-3468","Primary Tumor",894,4.41045861756626
"TCGA-BQ-7058","Primary Tumor",1785,5.77097217629088
"TCGA-A4-A48D","Primary Tumor",944,5.02851636102745
"TCGA-A4-A5XZ","Primary Tumor",901,4.6037909735769
"TCGA-Y8-A897","Primary Tumor",943,4.16280356499213
"TCGA-BQ-5894","Primary Tumor",12687,7.84223973994266
"TCGA-Y8-A898","Primary Tumor",507,3.89397851638939
"TCGA-BQ-5887","Primary Tumor",4365,6.41414420456481
"TCGA-P4-AAVO","Primary Tumor",469,4.33177091666423
"TCGA-UZ-A9Q1","Primary Tumor",1329,4.9510968464902
"TCGA-A4-7585","Primary Tumor",2848,5.76774012211393
"TCGA-A4-A6HP","Primary Tumor",609,3.5993316984673
"TCGA-A4-8516","Primary Tumor",964,4.32370923018942
"TCGA-BQ-7059","Primary Tumor",2589,5.25086527697984
"TCGA-2Z-A9JM","Primary Tumor",1271,4.63098537892208
"TCGA-5P-A9JU","Primary Tumor",1059,4.21150272062043
"TCGA-UZ-A9PM","Primary Tumor",362,3.51165583898981
"TCGA-BQ-5886","Primary Tumor",490,3.92648303605332
"TCGA-A4-A5Y0","Primary Tumor",1184,4.82319068803606
"TCGA-GL-A4EM","Primary Tumor",1715,5.73874187559845
"TCGA-EV-5903","Primary Tumor",2743,5.59200631999909
"TCGA-SX-A7SL","Primary Tumor",362,3.35250945737908
"TCGA-F9-A7Q0","Primary Tumor",735,3.90907138343098
"TCGA-AT-A5NU","Primary Tumor",1780,4.05613639881933
"TCGA-MH-A857","Primary Tumor",2263,5.48582567057702
"TCGA-SX-A7SU","Primary Tumor",622,3.61645803677776
"TCGA-B1-7332","Primary Tumor",1069,4.60097469114647
"TCGA-5P-A9KC","Primary Tumor",2593,5.49173912980803
"TCGA-5P-A9KH","Primary Tumor",5275,6.51193808891154
"TCGA-A4-7828","Primary Tumor",22072,9.00121115864728
"TCGA-2Z-A9JJ","Primary Tumor",3573,5.93589762497121
"TCGA-Y8-A894","Primary Tumor",901,3.99036160929003
"TCGA-A4-7732","Primary Tumor",591,3.5917253014422
"TCGA-BQ-5877","Solid Tissue Normal",49146,9.86591427208777
"TCGA-A4-A5Y1","Primary Tumor",4184,5.30805576861706
"TCGA-SX-A7SO","Primary Tumor",937,4.15518079698348
"TCGA-DW-7963","Primary Tumor",859,5.74637576169654
"TCGA-B9-4113","Primary Tumor",1128,3.96947369365944
"TCGA-GL-A9DE","Primary Tumor",1333,4.9018838296385
"TCGA-2Z-A9JO","Primary Tumor",1848,5.66289664761474
"TCGA-F9-A4JJ","Primary Tumor",3904,6.34502623009593
"TCGA-SX-A71W","Primary Tumor",1218,4.21689046026475
"TCGA-B1-A655","Primary Tumor",2455,5.5068542998638
"TCGA-DZ-6131","Primary Tumor",3424,5.6727431015006
"TCGA-IA-A83S","Primary Tumor",630,4.3093441356926
"TCGA-GL-A59R","Primary Tumor",659,4.17185406470634
"TCGA-MH-A855","Primary Tumor",1515,4.81159227496609
"TCGA-2K-A9WE","Primary Tumor",989,4.37091217274953
"TCGA-P4-A5E8","Primary Tumor",1483,5.60695756597175
"TCGA-2Z-A9J1","Primary Tumor",562,3.66358120066168
"TCGA-DZ-6132","Solid Tissue Normal",54501,9.53652552632048
"TCGA-2Z-A9JR","Primary Tumor",757,3.83423363056947
"TCGA-SX-A71V","Primary Tumor",711,3.67298858552756
"TCGA-5P-A9KF","Primary Tumor",410,2.72018303574748
"TCGA-A4-A4ZT","Solid Tissue Normal",7666,7.36782543822854
"TCGA-4A-A93Y","Primary Tumor",4335,6.54432070421425
"TCGA-A4-7996","Primary Tumor",1660,4.15669296491365
"TCGA-SX-A71U","Primary Tumor",743,3.82935774048264
"TCGA-BQ-5891","Primary Tumor",3243,5.52085880168011
"TCGA-UZ-A9PQ","Primary Tumor",2802,5.52496731056882
"TCGA-Y8-A895","Primary Tumor",502,3.1554735475561
"TCGA-UZ-A9PX","Primary Tumor",1028,4.03053546037984
"TCGA-EV-5901","Primary Tumor",3320,5.27655044203604
"TCGA-BQ-5890","Solid Tissue Normal",60502,9.90630611166947
"TCGA-SX-A7SP","Primary Tumor",1025,4.07435505234515
