"barcode","SampleType","RawCount","logCPM"
"TCGA-02-0016","Primary Tumor",16372,7.81956142295599
"TCGA-06-1800","Primary Tumor",13129,7.66807278263948
"TCGA-06-6697","Primary Tumor",13412,8.08443512520166
"TCGA-28-5216","Primary Tumor",11556,8.42454882167353
"TCGA-06-2570","Primary Tumor",6099,6.7368694823657
"TCGA-06-2570","Primary Tumor",9836,7.81572021849316
"TCGA-06-0876","Primary Tumor",16868,8.06674385355286
"TCGA-32-1982","Primary Tumor",3210,7.66416428994679
"TCGA-02-2466","Primary Tumor",5601,6.85159119408388
"TCGA-06-2565","Primary Tumor",6065,6.90920060826224
"TCGA-06-0686","Primary Tumor",3274,7.17457158681102
"TCGA-12-5295","Primary Tumor",6070,7.72487409601232
"TCGA-12-5295","Primary Tumor",5711,7.67536195208966
"TCGA-06-0939","Primary Tumor",3960,7.03036303580154
"TCGA-28-5215","Primary Tumor",14937,8.18616800225322
"TCGA-06-6693","Primary Tumor",8992,7.57143831739202
"TCGA-06-2561","Primary Tumor",4655,6.92761209427293
"TCGA-12-0778","Primary Tumor",9023,7.08598229139785
"TCGA-26-5139","Primary Tumor",10424,8.0171554487658
"TCGA-19-A60I","Primary Tumor",11512,7.40371456128584
"TCGA-06-6389","Primary Tumor",8955,7.3484539978327
"TCGA-02-0003","Primary Tumor",6686,6.83777964762727
"TCGA-06-5412","Primary Tumor",7683,7.26825627208258
"TCGA-32-5222","Primary Tumor",13320,8.2740238987289
"TCGA-12-0821","Primary Tumor",16422,8.35534653598302
"TCGA-06-A6S1","Primary Tumor",5750,6.25162270436399
"TCGA-06-0157","Primary Tumor",14587,8.4151335157364
"TCGA-12-0616","Primary Tumor",3561,7.09964651752718
"TCGA-06-5412","Primary Tumor",8402,7.60037684925673
"TCGA-06-0174","Primary Tumor",8912,7.41020114984249
"TCGA-12-1089","Primary Tumor",8064,7.04063620231028
"TCGA-06-5418","Primary Tumor",3558,6.43056785408553
"TCGA-06-5418","Primary Tumor",5553,7.03657126955438
"TCGA-14-1821","Primary Tumor",2630,5.22039052941221
"TCGA-02-2485","Primary Tumor",18925,8.29909175122544
"TCGA-02-2485","Primary Tumor",18591,8.80509898112924
"TCGA-12-5299","Primary Tumor",5589,7.15126491753949
"TCGA-14-0867","Primary Tumor",9862,7.11819296674254
"TCGA-12-3650","Primary Tumor",5442,7.12231245589135
"TCGA-14-1401","Primary Tumor",14319,7.41383367679409
"TCGA-19-1791","Primary Tumor",20259,8.32156616163602
"TCGA-06-0644","Primary Tumor",9233,7.9316029002701
"TCGA-06-0649","Primary Tumor",7960,7.72749558317968
"TCGA-06-6699","Primary Tumor",11705,7.71998232358131
"TCGA-14-0787","Primary Tumor",5143,7.49808826584687
"TCGA-14-2554","Primary Tumor",18057,8.78921611047166
"TCGA-41-5651","Primary Tumor",10709,8.19249260501206
"TCGA-14-2554","Primary Tumor",12016,8.48888926700577
"TCGA-14-0866","Primary Tumor",10100,7.67901298447927
"TCGA-12-0820","Primary Tumor",9254,6.99220054872034
"TCGA-06-2559","Primary Tumor",4004,6.18579182743549
"TCGA-06-2559","Primary Tumor",4849,6.87699332012904
"TCGA-06-0686","Primary Tumor",7586,6.70437052841666
"TCGA-06-2561","Primary Tumor",4574,6.33322918103423
"TCGA-06-2558","Primary Tumor",6575,6.98212194424403
"TCGA-28-5207","Primary Tumor",16180,8.54597240266865
"TCGA-28-5218","Primary Tumor",1942,5.91689269563772
"TCGA-27-1832","Primary Tumor",10016,7.65623251921412
"TCGA-06-0162","Primary Tumor",4403,6.993530715364
"TCGA-12-0828","Primary Tumor",10423,7.85738938100394
"TCGA-12-0821","Primary Tumor",17921,8.65945561721377
"TCGA-06-0743","Primary Tumor",7547,7.19083040283131
"TCGA-06-0743","Primary Tumor",13086,8.28064294554091
"TCGA-14-1825","Primary Tumor",15544,7.64589198021174
"TCGA-06-0749","Primary Tumor",9636,7.4658368617321
"TCGA-06-0749","Primary Tumor",9633,7.9396504172857
"TCGA-14-0812","Primary Tumor",27478,8.61988303627054
"TCGA-06-0646","Primary Tumor",7969,7.49805114546324
"TCGA-27-1831","Primary Tumor",8147,8.25522249012746
"TCGA-27-2528","Primary Tumor",7841,7.62714268520837
"TCGA-28-1753","Primary Tumor",5769,8.06612548112272
"TCGA-19-2625","Primary Tumor",20395,8.95578101702758
"TCGA-15-0742","Primary Tumor",4142,6.80016158417596
"TCGA-06-5408","Primary Tumor",6760,7.16670043736482
"TCGA-32-1980","Primary Tumor",6361,7.25039717144037
"TCGA-19-2629","Primary Tumor",12968,8.21587939135955
"TCGA-14-1825","Primary Tumor",3070,7.6810929289298
"TCGA-06-2562","Primary Tumor",6126,7.0746819202874
"TCGA-12-3646","Primary Tumor",13022,8.02584567094732
"TCGA-06-2562","Primary Tumor",3918,6.19620547250088
"TCGA-06-0157","Primary Tumor",12731,7.86160270774998
"TCGA-12-0616","Primary Tumor",6405,6.44908470376827
"TCGA-02-0039","Primary Tumor",6777,6.89273280274433
"TCGA-06-2565","Primary Tumor",4043,6.1650270790818
"TCGA-14-0813","Primary Tumor",13168,7.3231408996104
"TCGA-06-5858","Primary Tumor",25541,9.1094690354041
