"barcode","SampleType","RawCount","logCPM"
"TCGA-A5-A0VP","Primary Tumor",16249,9.41931264718085
"TCGA-EY-A3QX","Primary Tumor",5179,6.56522066916641
"TCGA-AX-A0J0","Primary Tumor",4198,7.28983609796239
"TCGA-D1-A2G7","Primary Tumor",1989,6.30867836547799
"TCGA-D1-A162","Primary Tumor",38428,10.5544618675716
"TCGA-AJ-A3BD","Primary Tumor",1523,5.48832325402002
"TCGA-D1-A0ZV","Primary Tumor",4257,7.3223279055324
"TCGA-DI-A2QU","Primary Tumor",7778,8.51600798369072
"TCGA-AX-A1CE","Primary Tumor",611,4.47792429693082
"TCGA-BG-A2AE","Primary Tumor",10373,8.61750741934217
"TCGA-QF-A5YT","Primary Tumor",5178,7.04898832101633
"TCGA-B5-A0K8","Primary Tumor",8712,8.34625569594697
"TCGA-A5-AB3J","Primary Tumor",15680,8.14903279345927
"TCGA-D1-A163","Primary Tumor",7160,8.03318040889433
"TCGA-AJ-A3NE","Solid Tissue Normal",24632,8.95122400544814
"TCGA-EY-A1H0","Primary Tumor",2999,6.85244382191072
"TCGA-AP-A0LF","Primary Tumor",919,6.25419923478568
"TCGA-E6-A1LZ","Primary Tumor",1163,5.71726125594305
"TCGA-A5-A0R7","Primary Tumor",3900,7.36136477730414
"TCGA-E6-A8L9","Primary Tumor",14853,8.30940267249219
"TCGA-BS-A0UL","Primary Tumor",4570,7.50953780964702
"TCGA-BG-A0M4","Primary Tumor",2740,7.29449782953011
"TCGA-BK-A26L","Primary Tumor",3734,6.316132191868
"TCGA-KP-A3VZ","Primary Tumor",21409,8.64667969012624
"TCGA-D1-A16J","Primary Tumor",8733,8.69120113462959
"TCGA-EY-A214","Primary Tumor",5131,7.63568452512036
"TCGA-BK-A26L","Primary Tumor",2863,6.45757411173084
"TCGA-AP-A1DO","Primary Tumor",1744,6.06218041653046
"TCGA-AX-A3G4","Primary Tumor",7490,7.53288511980745
"TCGA-BG-A221","Primary Tumor",6140,7.85371841794485
"TCGA-B5-A11Y","Primary Tumor",9877,9.16283234924569
"TCGA-BK-A6W4","Primary Tumor",39182,9.63820636798922
"TCGA-SL-A6J9","Primary Tumor",2985,5.81260673106551
"TCGA-AW-A1PO","Primary Tumor",3127,6.69410669154993
"TCGA-EO-A3B1","Primary Tumor",9353,7.84132398386311
"TCGA-D1-A16X","Primary Tumor",23010,10.1841588953265
"TCGA-D1-A17N","Primary Tumor",8934,8.83537058049867
"TCGA-B5-A1MS","Primary Tumor",15259,7.71287468213927
"TCGA-A5-A0GJ","Primary Tumor",2569,7.56743690666295
"TCGA-BG-A0M6","Primary Tumor",3498,7.14024760946189
"TCGA-D1-A16G","Primary Tumor",3142,7.02722312254465
"TCGA-K6-A3WQ","Primary Tumor",2955,6.07022373356978
"TCGA-BG-A0MU","Primary Tumor",8166,8.68352432087834
"TCGA-D1-A2G0","Primary Tumor",5647,7.3333889392105
"TCGA-A5-A0GV","Primary Tumor",12096,8.89537717969747
"TCGA-PG-A7D5","Primary Tumor",11161,7.55026275494123
"TCGA-AJ-A3NH","Primary Tumor",7537,7.08276524306981
"TCGA-QS-A744","Primary Tumor",16573,8.00702336481753
"TCGA-BS-A0TE","Primary Tumor",522,5.57439100599744
"TCGA-D1-A1NY","Primary Tumor",18941,9.39813597448622
"TCGA-B5-A11J","Primary Tumor",8940,8.47709295807476
"TCGA-BK-A0CC","Primary Tumor",1561,5.44970685417471
"TCGA-AX-A3FW","Primary Tumor",5614,7.29712171408255
"TCGA-QS-A5YR","Primary Tumor",10195,7.9939885473703
"TCGA-AJ-A3QS","Primary Tumor",5120,6.55357587592934
"TCGA-BG-A18B","Primary Tumor",3334,7.00491033260682
"TCGA-AJ-A8CT","Primary Tumor",12753,8.30625777335794
"TCGA-EY-A54A","Primary Tumor",5924,6.77778964978796
"TCGA-FI-A2D6","Primary Tumor",675,4.64783211983715
"TCGA-A5-A0GA","Primary Tumor",3873,7.10268403685085
"TCGA-BS-A0TC","Primary Tumor",17478,9.75219165246473
"TCGA-D1-A3DH","Primary Tumor",23153,9.20744648125462
"TCGA-AX-A05W","Primary Tumor",4825,7.68430825921288
"TCGA-D1-A17D","Primary Tumor",9329,8.9904603665831
"TCGA-EO-A3AU","Primary Tumor",8973,7.77850888963166
"TCGA-D1-A16V","Primary Tumor",11757,8.88435537684734
"TCGA-AJ-A2QL","Primary Tumor",12764,9.15241403791681
"TCGA-AX-A3FT","Primary Tumor",4522,6.59614786234844
"TCGA-BG-A0M0","Primary Tumor",3701,7.35375662025968
"TCGA-AX-A3FS","Primary Tumor",2175,5.4490486637275
"TCGA-DF-A2KU","Primary Tumor",1299,5.16491436459791
"TCGA-BG-A0MG","Primary Tumor",2423,7.08620720198237
"TCGA-D1-A169","Primary Tumor",12028,9.36016799544951
"TCGA-AP-A0L8","Primary Tumor",9496,8.64182775127066
"TCGA-AP-A0LO","Primary Tumor",4432,7.80931415996859
"TCGA-A5-A3LP","Primary Tumor",23071,9.08747856535471
"TCGA-B5-A11Q","Primary Tumor",1460,6.4187717575545
"TCGA-BS-A0UM","Primary Tumor",4092,8.06944699278539
"TCGA-A5-A0GN","Primary Tumor",2814,7.54820916884399
"TCGA-AX-A2H4","Primary Tumor",3620,6.90074739518786
"TCGA-AX-A1C8","Primary Tumor",1821,6.19475941710142
"TCGA-BG-A0LX","Primary Tumor",2072,6.21454299080501
"TCGA-PG-A917","Primary Tumor",17348,8.79379680686395
"TCGA-AX-A06J","Primary Tumor",3028,7.4173948522312
"TCGA-BG-A0MI","Primary Tumor",3175,7.86723457050083
"TCGA-D1-A17Q","Primary Tumor",34852,10.5271200599018
"TCGA-AJ-A3NC","Primary Tumor",16255,8.34490206216339
"TCGA-D1-A2G5","Primary Tumor",10888,8.6189732823073
"TCGA-AX-A2H8","Solid Tissue Normal",6471,8.06343551084531
"TCGA-AP-A051","Primary Tumor",2580,6.58583824681156
"TCGA-DI-A1BY","Primary Tumor",2594,7.0585125249899
"TCGA-AJ-A3OL","Primary Tumor",3433,6.04185026520589
"TCGA-AX-A2HA","Solid Tissue Normal",5420,8.37925566765978
"TCGA-A5-A0G3","Primary Tumor",2006,6.68822994416224
"TCGA-BG-A0MH","Primary Tumor",5583,7.88131520396121
"TCGA-BK-A139","Primary Tumor",3899,7.23869637670918
"TCGA-PG-A5BC","Primary Tumor",9270,7.57020781341887
"TCGA-AP-A0L9","Primary Tumor",12513,8.82391874538171
"TCGA-B5-A1MW","Primary Tumor",15359,8.2246606800518
"TCGA-D1-A17C","Primary Tumor",17979,9.80227199228984
"TCGA-AX-A06D","Primary Tumor",2129,6.47507585788519
"TCGA-AP-A1DM","Primary Tumor",3834,7.32098600775387
"TCGA-B5-A0JY","Primary Tumor",1472,5.9950937649909
"TCGA-AX-A06F","Primary Tumor",366,4.70087734471062
"TCGA-AJ-A5DW","Primary Tumor",27769,9.29218014001497
"TCGA-FI-A2CY","Primary Tumor",5572,7.49537468469764
"TCGA-BG-A0VW","Primary Tumor",2752,7.62162036533225
"TCGA-AJ-A3OJ","Primary Tumor",5316,7.09217563129756
"TCGA-E6-A1LX","Primary Tumor",2319,6.6910831492122
"TCGA-B5-A0K0","Primary Tumor",6177,7.64239024051892
"TCGA-EY-A210","Primary Tumor",5072,6.80992059948699
"TCGA-D1-A176","Primary Tumor",19480,9.64904422684048
"TCGA-EO-A22R","Primary Tumor",2608,6.94564965681741
"TCGA-AJ-A23O","Primary Tumor",7207,8.04555560021185
"TCGA-A5-A0G1","Primary Tumor",6833,8.18099938054888
