"barcode","SampleType","RawCount","logCPM"
"TCGA-P3-A5Q6","Primary Tumor",24672,9.07577638969623
"TCGA-BB-7864","Primary Tumor",36513,9.25250011513493
"TCGA-HD-8314","Primary Tumor",14551,8.12683278546312
"TCGA-CV-7180","Primary Tumor",31421,9.77228546684595
"TCGA-CV-7101","Primary Tumor",49972,9.78601498248897
"TCGA-C9-A47Z","Primary Tumor",24701,9.17240548289712
"TCGA-CR-7401","Primary Tumor",20985,8.86950005579142
"TCGA-CV-7090","Primary Tumor",17988,8.64498910361565
"TCGA-BB-A5HY","Primary Tumor",21995,8.62653114777538
"TCGA-CQ-7071","Primary Tumor",33597,9.65481041258446
"TCGA-CQ-7069","Primary Tumor",41785,10.1707742796821
"TCGA-BA-A6DJ","Primary Tumor",43773,9.83520362505099
"TCGA-CN-A6V1","Primary Tumor",21363,8.8042714740595
"TCGA-CQ-5333","Primary Tumor",18218,8.87163325332671
"TCGA-DQ-7596","Primary Tumor",57087,9.52630349996306
"TCGA-CV-7438","Solid Tissue Normal",43107,9.78113388441529
"TCGA-UF-A71E","Primary Tumor",25444,8.8846397556079
"TCGA-CN-4736","Primary Tumor",30654,9.07287420578636
"TCGA-CV-A6JN","Primary Tumor",25187,9.49846260992149
"TCGA-UF-A7JT","Primary Tumor",30443,8.99961253727604
"TCGA-CV-5440","Primary Tumor",16310,8.48499331263088
"TCGA-CV-5443","Primary Tumor",19746,8.74478948457477
"TCGA-CV-6945","Primary Tumor",42754,9.55227906802941
"TCGA-CX-A4AQ","Primary Tumor",13706,7.75462535263175
"TCGA-UF-A7JS","Primary Tumor",17863,9.53535737228116
"TCGA-UF-A718","Primary Tumor",30987,8.99910465211695
"TCGA-CR-7367","Primary Tumor",33057,8.81320700230563
"TCGA-CQ-5334","Primary Tumor",30827,9.45248354532478
"TCGA-QK-A6IF","Primary Tumor",16415,8.38049038028743
"TCGA-CV-5979","Primary Tumor",43443,9.84537829802795
"TCGA-CN-6017","Primary Tumor",20728,9.02958139347703
"TCGA-CV-7418","Primary Tumor",38716,8.98168015767876
"TCGA-CQ-7065","Primary Tumor",28432,9.23437905214847
"TCGA-CV-6933","Primary Tumor",27794,8.48142983575714
"TCGA-CR-7369","Primary Tumor",35933,9.0644464327348
"TCGA-F7-A50G","Primary Tumor",15682,8.46383506118772
"TCGA-UF-A7J9","Primary Tumor",22407,8.33763745897519
"TCGA-CV-6943","Primary Tumor",40466,9.21284388260947
"TCGA-CV-A6JO","Primary Tumor",31589,9.47498168823614
"TCGA-CV-7178","Solid Tissue Normal",15740,8.56428309539539
"TCGA-T2-A6WX","Primary Tumor",18178,8.55938676864446
"TCGA-F7-A61W","Primary Tumor",35035,9.47730054104689
"TCGA-CV-A45R","Primary Tumor",27010,9.06241058153815
"TCGA-D6-6515","Primary Tumor",20533,8.47226095328616
"TCGA-CN-6012","Primary Tumor",23168,8.6861151767517
"TCGA-DQ-5630","Primary Tumor",30052,9.11636955978756
"TCGA-CR-7402","Primary Tumor",44860,8.94224532636597
"TCGA-HD-A6HZ","Primary Tumor",12410,8.0518226356609
"TCGA-CN-4723","Primary Tumor",39869,8.99333970427035
"TCGA-CV-6962","Primary Tumor",20741,8.47009166699694
"TCGA-CR-7397","Primary Tumor",19539,8.82202595903621
"TCGA-P3-A6T2","Primary Tumor",41525,9.55206037631128
"TCGA-HD-7917","Primary Tumor",24864,8.82637209360462
"TCGA-CV-7409","Primary Tumor",34020,9.197436901258
"TCGA-CR-7365","Primary Tumor",37710,9.35905465471801
"TCGA-CV-A6JU","Primary Tumor",27886,9.05801221758881
"TCGA-CV-7104","Primary Tumor",35270,9.56320712954639
"TCGA-KU-A6H7","Primary Tumor",25444,8.72190439181009
"TCGA-RS-A6TO","Primary Tumor",39594,9.87590908717396
"TCGA-CN-5358","Primary Tumor",25790,8.90653387488776
"TCGA-CQ-7067","Primary Tumor",47642,9.44176786904328
"TCGA-BB-4223","Primary Tumor",27344,8.76864409285145
"TCGA-HD-7229","Primary Tumor",13158,7.96928281579569
"TCGA-BA-5557","Primary Tumor",40008,9.75304930884953
"TCGA-CN-5365","Primary Tumor",56303,10.1182976241385
"TCGA-QK-A64Z","Primary Tumor",16000,8.11805607304454
"TCGA-UF-A7JH","Primary Tumor",15608,8.11460895356982
"TCGA-CQ-6223","Primary Tumor",46391,9.61507386874133
"TCGA-CV-A45X","Primary Tumor",34212,9.60061353675046
"TCGA-CV-6955","Solid Tissue Normal",35658,9.22797423893653
"TCGA-UF-A7JA","Primary Tumor",12389,8.09142381347732
"TCGA-F7-A622","Primary Tumor",25055,9.19502472898927
"TCGA-BB-7871","Primary Tumor",34811,8.85516831812447
"TCGA-CN-4739","Primary Tumor",22915,8.14567240585554
"TCGA-CR-5250","Primary Tumor",24214,8.65412703781671
"TCGA-BA-A4II","Primary Tumor",27017,8.94215345845212
"TCGA-D6-8569","Primary Tumor",19351,8.9492079103121
"TCGA-BA-4075","Primary Tumor",21376,8.94765921061182
"TCGA-CN-A49A","Primary Tumor",34060,8.96292394460839
"TCGA-BA-A6DE","Primary Tumor",56778,9.73241153939541
"TCGA-BA-5555","Primary Tumor",24559,8.53912274052831
"TCGA-DQ-7590","Primary Tumor",20612,8.4146159184829
"TCGA-RS-A6TP","Primary Tumor",17184,7.94552410731904
"TCGA-CR-6484","Primary Tumor",25374,8.83158849351688
"TCGA-MZ-A7D7","Primary Tumor",6773,7.31613460209546
"TCGA-CR-7364","Primary Tumor",36710,9.45179706922516
"TCGA-CR-7393","Primary Tumor",24454,9.2850678341276
"TCGA-CN-6016","Primary Tumor",14103,8.38936934897667
"TCGA-CV-6933","Solid Tissue Normal",8761,7.76905300358155
"TCGA-BB-4217","Primary Tumor",67595,9.82235272723573
"TCGA-CV-A464","Primary Tumor",18011,8.46133986330686
"TCGA-CX-7085","Primary Tumor",39026,9.620203642077
"TCGA-CV-7091","Primary Tumor",24708,8.63348954469032
"TCGA-CV-6960","Primary Tumor",36234,9.15926765747312
"TCGA-CN-5366","Primary Tumor",29837,8.81965485050546
"TCGA-CV-7248","Primary Tumor",39878,8.94872309593223
"TCGA-D6-6826","Primary Tumor",40189,8.71082353297039
"TCGA-CN-4730","Primary Tumor",32859,9.35162825766336
"TCGA-BB-8601","Primary Tumor",15082,8.61732136406245
"TCGA-P3-A5Q5","Primary Tumor",25157,8.73313953239903
"TCGA-MT-A51X","Primary Tumor",44536,9.89592267322815
"TCGA-CV-7236","Primary Tumor",36275,9.24430547214639
"TCGA-CN-6995","Primary Tumor",46387,9.77734193903254
"TCGA-CQ-5325","Primary Tumor",13138,8.82916557788455
"TCGA-CV-5439","Primary Tumor",44065,9.78232335370158
"TCGA-DQ-7591","Primary Tumor",36645,9.00398725254816
"TCGA-CN-6988","Primary Tumor",22471,8.18824167063876
"TCGA-CV-A6JD","Primary Tumor",22229,8.75086935066388
"TCGA-CV-6961","Solid Tissue Normal",35036,9.99491572485724
"TCGA-P3-A6T5","Primary Tumor",43857,9.70977767056483
"TCGA-HD-8224","Primary Tumor",22435,9.0290621659857
"TCGA-CV-7242","Solid Tissue Normal",43151,9.58365532222485
"TCGA-F7-A624","Primary Tumor",20853,8.49018809811883
"TCGA-CV-A6JZ","Primary Tumor",36869,9.05089069545712
"TCGA-CR-7380","Primary Tumor",28659,9.37041246687729
"TCGA-CV-6934","Primary Tumor",22370,8.02274163430497
"TCGA-CN-4731","Primary Tumor",84997,10.745761907563
"TCGA-CV-6441","Primary Tumor",13547,8.0066104404487
"TCGA-H7-A76A","Primary Tumor",9571,7.76152289600116
"TCGA-D6-8568","Primary Tumor",22718,9.21228393615104
"TCGA-CQ-A4C6","Primary Tumor",31775,9.22221394141949
"TCGA-CV-7434","Primary Tumor",69685,10.4015349712882
"TCGA-CN-A6UY","Primary Tumor",18163,8.62430974249498
"TCGA-CV-7434","Solid Tissue Normal",27180,8.70934672318344
"TCGA-CN-6994","Primary Tumor",17019,8.41458439914095
"TCGA-CN-6013","Primary Tumor",25583,8.87226056282416
"TCGA-CQ-A4C9","Primary Tumor",15492,8.2731877734118
"TCGA-BA-4076","Primary Tumor",24828,9.13048714600505
"TCGA-CN-A49B","Primary Tumor",27437,9.14263961417344
"TCGA-T2-A6X2","Primary Tumor",17039,9.04208852313073
"TCGA-CV-A465","Primary Tumor",55969,10.1925569160415
"TCGA-CR-7391","Primary Tumor",24325,8.97735881115773
"TCGA-CN-A497","Primary Tumor",16215,8.26060752554454
"TCGA-BB-7872","Primary Tumor",50709,9.85516718976895
"TCGA-CQ-5324","Primary Tumor",40922,10.2000490363788
"TCGA-CR-6467","Primary Tumor",47012,8.63383883338882
"TCGA-CV-6943","Solid Tissue Normal",57792,10.3133635701282
"TCGA-CV-7178","Primary Tumor",18851,7.98553761689055
"TCGA-TN-A7HI","Primary Tumor",8351,7.7589613816892
"TCGA-CV-7413","Primary Tumor",27897,8.90139969505601
"TCGA-CV-7183","Primary Tumor",32709,9.96417907563863
"TCGA-CN-A63V","Primary Tumor",25222,9.11607666049092
"TCGA-IQ-A61O","Primary Tumor",21470,8.94750234126282
"TCGA-CN-5369","Primary Tumor",31432,8.99698612473204
"TCGA-P3-A6T0","Primary Tumor",23630,8.5982986600408
"TCGA-CR-7398","Primary Tumor",23374,8.36221076475137
"TCGA-CR-6480","Primary Tumor",40602,9.23747956739287
"TCGA-BA-A4IH","Primary Tumor",30895,8.65057542526526
"TCGA-CR-5243","Primary Tumor",22228,8.29519391344172
"TCGA-D6-6517","Primary Tumor",40092,9.22955558379672
"TCGA-CR-6473","Primary Tumor",11566,7.83462126007989
"TCGA-CV-A6JE","Primary Tumor",17497,8.63749119563794
"TCGA-CV-A45Z","Primary Tumor",20076,8.50130333459029
"TCGA-CV-6941","Primary Tumor",33186,8.95998351812419
"TCGA-CV-7432","Solid Tissue Normal",14714,8.05069651667168
"TCGA-CV-6959","Primary Tumor",71143,10.000241124052
"TCGA-CV-7432","Primary Tumor",52140,10.0960276760781
"TCGA-CN-6019","Primary Tumor",17584,8.6180943000525
"TCGA-H7-8501","Primary Tumor",15173,8.63292490166397
"TCGA-D6-A6EM","Primary Tumor",14942,8.5582834347832
"TCGA-CV-7415","Primary Tumor",35174,9.08670765073241
"TCGA-CV-6937","Primary Tumor",20588,8.94323531437371
"TCGA-CN-4735","Primary Tumor",28459,8.55597305666442
"TCGA-CV-7423","Primary Tumor",42094,9.6395842263492
"TCGA-DQ-7595","Primary Tumor",38866,9.23743495485958
"TCGA-CR-7377","Primary Tumor",39240,9.33074974117518
"TCGA-UP-A6WW","Primary Tumor",15878,7.68703048312592
"TCGA-CR-7371","Primary Tumor",38696,9.07853885194253
"TCGA-WA-A7GZ","Solid Tissue Normal",14297,8.41235629102575
"TCGA-WA-A7GZ","Primary Tumor",31401,8.92248778794716
"TCGA-CV-A463","Primary Tumor",24384,9.26144385371838
"TCGA-CN-4722","Primary Tumor",28692,9.17419844022775
"TCGA-CR-6477","Primary Tumor",22088,8.60815666485567
"TCGA-CN-4734","Primary Tumor",22458,8.93608623731574
"TCGA-CV-7446","Primary Tumor",43404,9.06053620683427
"TCGA-IQ-A61G","Primary Tumor",28577,9.17356673889585
"TCGA-CV-7177","Primary Tumor",18246,9.15212083875772
"TCGA-CV-7177","Solid Tissue Normal",44230,9.72459276476611
"TCGA-CV-5441","Primary Tumor",50057,9.9235958793495
"TCGA-CR-5249","Primary Tumor",28186,8.76770328725058
"TCGA-BA-A6DL","Primary Tumor",45967,9.64603234410947
"TCGA-BA-A6DI","Primary Tumor",41313,9.30950386304147
"TCGA-BA-5149","Primary Tumor",59082,9.92607220048989
"TCGA-CV-5435","Primary Tumor",46059,9.86211901996955
"TCGA-QK-A6IJ","Primary Tumor",24561,9.37320242619594
"TCGA-BA-6873","Primary Tumor",18786,8.98046405971838
"TCGA-CN-5359","Primary Tumor",19008,7.85309834034548
"TCGA-MT-A7BN","Primary Tumor",9886,8.19618785819389
"TCGA-HD-A633","Primary Tumor",24516,8.75298757171414
"TCGA-QK-A6IH","Primary Tumor",27197,9.51787092049744
"TCGA-CV-7414","Primary Tumor",38580,9.18887511977831
"TCGA-BA-A6DD","Primary Tumor",21140,8.8741405649154
"TCGA-CQ-A4C7","Primary Tumor",19782,8.63702168931303
"TCGA-BA-4077","Primary Tumor",31736,9.45839904192558
"TCGA-BA-6871","Primary Tumor",19197,7.67982244357565
"TCGA-CN-6024","Primary Tumor",31186,9.24608793632613
"TCGA-CV-7406","Solid Tissue Normal",64424,10.6159632884086
"TCGA-CV-7416","Primary Tumor",22253,8.4196259446454
"TCGA-CV-7416","Solid Tissue Normal",91413,10.9657740139747
"TCGA-CV-7440","Solid Tissue Normal",96807,10.6327681256949
"TCGA-CQ-6225","Primary Tumor",57784,9.67845078880005
"TCGA-CV-7437","Primary Tumor",23989,8.84322832325933
"TCGA-CR-6472","Primary Tumor",24611,8.93230698640531
"TCGA-CV-7437","Solid Tissue Normal",69279,10.0296866302545
"TCGA-CX-7219","Primary Tumor",72686,9.99088336794829
"TCGA-CV-7440","Primary Tumor",53010,9.9381691836661
"TCGA-BA-6870","Primary Tumor",30766,8.90011632526077
"TCGA-CV-7410","Primary Tumor",50303,9.48671139460246
"TCGA-HD-8634","Primary Tumor",21703,9.11294607352999
"TCGA-HD-8635","Primary Tumor",29027,9.40305578877895
"TCGA-DQ-7593","Primary Tumor",32867,8.72817058949918
"TCGA-CN-6023","Primary Tumor",30971,8.20958700623201
"TCGA-BB-4225","Primary Tumor",25670,8.65754516731405
"TCGA-CR-7389","Primary Tumor",27453,8.87069871544587
"TCGA-CV-7089","Primary Tumor",50048,9.90826488767333
"TCGA-CV-7255","Solid Tissue Normal",83417,10.5509766743778
"TCGA-P3-A6SX","Primary Tumor",31031,9.04885589057363
"TCGA-CV-7435","Primary Tumor",35955,9.24642991730395
"TCGA-CV-6938","Solid Tissue Normal",28157,8.86972073622885
"TCGA-CV-6938","Primary Tumor",19903,9.36764265580901
"TCGA-CR-7368","Primary Tumor",49631,9.29588390723683
"TCGA-D6-A6EK","Primary Tumor",15568,9.17012694258158
"TCGA-CN-5356","Primary Tumor",22548,8.23378326572728
"TCGA-F7-8298","Primary Tumor",10348,8.01716456961348
"TCGA-CQ-7063","Primary Tumor",24635,9.38440399965465
