"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-XD-AAUH","Primary Tumor",15453,8.32141575051642,744,1188,5990
"TCGA-XD-AAUI","Primary Tumor",40939,9.72395014052266,193.5,512.333333333333,2597
"TCGA-XD-AAUL","Primary Tumor",89298,10.7280966887135,119,705,1635
"TCGA-XN-A8T3","Primary Tumor",16420,8.43851379953116,494,352.333333333333,1560
"TCGA-XN-A8T5","Primary Tumor",30115,9.53261345250383,792.5,1197.33333333333,5832
"TCGA-YB-A89D","Solid Tissue Normal",24498,9.09849036850509,298,455,4149
"TCGA-YB-A89D","Solid Tissue Normal",24498,9.09849036850509,154,348,3022
"TCGA-YB-A89D","Primary Tumor",36710,9.71940961696713,298,455,4149
"TCGA-YB-A89D","Primary Tumor",36710,9.71940961696713,154,348,3022
"TCGA-YH-A8SY","Primary Tumor",21289,9.11009286192029,49,105.666666666667,516
"TCGA-YY-A8LH","Primary Tumor",45398,9.77676475274033,152.5,222,588
"TCGA-Z5-AAPL","Primary Tumor",30570,9.41290361225033,1712.5,4568.66666666667,29445
